word,form,qwerd,keyer,chord,usage
Deflates,dfl-a-s,Dflas,,qadfls,2
Deliverables,d-l-b-s,Dlbs,,qbdls,2
Democracies,tm-k-s-e-s,Dmkses,,qdekms,2
Demonstrated,tm-o-n-s-d,Dmonsd,,qdmnos,2
Demonstrating,tm-o-n-s-\-h,Dmonsg,,qdgmnos,2
Demonstrates,tm-o-n-s-s,Dmonss,,qdmnos,2
Discrepancies,d-s2-k-r-e-p-s,Dskreps,,qdekprs,2
Disregard,d-s-r-e,Dsre,,qders,2
Disregarded,d-s-r-e-d,Dsred,,qders,2
Disregarding,d-s-r-e-\-h,Dsreg,,qdegrs,2
Disregards,d-s-r-e-s,Dsres,,qders,2
Disagreements,dya-m-s,Dyams,,qadmsy,2
Ephemeral,e-f-e-m-e-r-l,Efemerl,,qeflmr,2
Efficiently,e-f-e-sh-t-e,Efezte,,qeftz,2
Weaknesses,e-k-n-e-s-s,Ekness,,qekns,2
Emotionally,e-m-o-sh-l-e,Emozle,,qelmoz,2
Eschatological,e-s-k-a-t-\-o2-k,Eskatok,,qaekost,2
Eschatologically,e-s-k-a-t-\-o2-k-e,Eskatoke,,qaekost,2
Israeli,E-s-r-ea-l-e,Esrele,,qelrs,2
Israelis,E-s-r-ea-l-e-s,Esreles,,qelrs,2
Established,e-s2-t-b-d,Estbd,,qbdest,2
Establishing,e-s2-t-b-\-h,Estbg,,qbegst,2
Establishes,e-s2-t-b-s,Estbs,,qbest,2
Famously,f-a-m-u-s-e,Famuse,,qaefmsu,2
Pharisaic,f-a2-r-s-a-k,Farsak,,qafkrs,2
Pharisaical,f-a2-r-s-a-k-l,Farsakl,,qafklrs,2
Fingered,f-e2-ng-e2-d,Feged,,qdefg,2
Fingering,f-e2-ng-e2-\-h,Fegeg,,qefg,2
Filter,f-e-l-t-e2,Felte,,qeflt,2
Filtered,f-e-l-t-e2-d,Felted,,qdeflt,2
Filtering,f-e-l-t-e2-\-h,Felteg,,qefglt,2
Filters,f-e-l-t-e2-s,Feltes,,qeflst,2
Fierce,f-e-r-s,Fersi,i,qefirs,2
Furthermore,f-th2-m,Fhm,,qfhm,2
Flexibility,fl-e-x-\-b,Flexbo,,qbeflox,2
Float,f-l-o-t,Flot,,qflot,2
Floated,f-l-o-t-d,Flotd,,qdflot,2
Floating,f-l-o-t-\-h,Flotg,,qfglot,2
Floats,f-l-o-t-s,Flots,,qflost,2
Flotation,f-l-o-t-a-sh,Flotz,,qflotz,2
Falsify,f-o-s-f,Fosf,,qfos,2
Falsifiable,f-o-s-f-b,Fosfb,,qbfos,2
Falsified,f-o-s-f-d,Fosfd,,qdfos,2
Falsifying,f-o-s-f-\-h,Fosfg,,qfgos,2
Efficient,f-sh-t,Fzt,,qftz,2
Efficiently,f-sh-t-e,Fzte,,qeftz,2
Grandmothers,g-/-m-u-th-s,Gmuhs,,qghmsu,2
Grandiosity,g-/-o-s-t-e,Goste,,qegost,2
Helper,^-h-\-e-l-p-r,Helpr,,qehlpr,2
Helpers,^-h-\-e-l-p-r-s,Helprs,,qehlprs,2
Hesitated,^-h-\-e-s2-t-a-d,Hestad,,qadehst,2
Hesitating,^-h-\-e-s2-t-a-\-h,Hestag,,qaeghst,2
Hesitates,^-h-\-e-s2-t-a-s,Hestas,,qaehst,2
Thinker,th-\-h-r,Hhr,,qhr,2
Thinkers,th-\-h-r-s,Hhrs,,qhrs,2
Highlight,^-h-\-i-l-i,Hili,,qhil,2
Highlighted,^-h-\-i-l-i-d,Hilid,,qdhil,2
Highlighting,^-h-\-i-l-i-\-h,Hilig,,qghil,2
Highlights,^-h-\-i-l-i-s,Hilis,,qhils,2
Heights,^-h-\-i-t-s,Hitso,o,qhiost,2
Horrors,^-h-\-o-r-r-s,Horrs,,qhors,2
Hierarchies,i-r-k-e-s,Irkes,,qeikrs,2
Isolate,i-s-o-l-a,Isola,,qailos,2
Isolated,i-s-o-l-a-d,Isolad,,qadilos,2
Isolating,i-s-o-l-a-\-h,Isolag,,qagilos,2
Isolates,i-s-o-l-a-s,Isolas,,qailos,2
Jealousy,j-e-l-u-s-e,Jeluse,,qejlsu,2
Jealousies,j-e-l-u-s-e-s,Jeluses,,qejlsu,2
Genocide,j-e-n-s-i,Jensi,,qeijns,2
Genocided,j-e-n-s-i-d,Jensid,,qdeijns,2
Genociding,j-e-n-s-i-\-h,Jensig,,qegijns,2
Genocidal,j-e-n-s-i-l,Jensil,,qeijlns,2
Genocidally,j-e-n-s-i-l-e,Jensile,,qeijlns,2
Genocides,j-e-n-s-i-s,Jensis,,qeijns,2
Justification,j-u-s2-\-f,Jusfo,o,qfjosu,2
Justifications,j-u-s2-\-f-s,Jusfso,o,qfjosu,2
Occasioned,k-a-sh-d,Kazd,,qadkz,2
Occasioning,k-a-sh-\-h,Kazg,,qagkz,2
Occasions,k-a-sh-s,Kazs,,qaksz,2
Confidentially,k-f-tn-sh-e,Kfdnze,,qdefknz,2
Confidentials,k-f-tn-sh-s,Kfdnzs,,qdfknsz,2
Comforter,k-f-t-r,Kftr,,qfkrt,2
Comforters,k-f-t-r-s,Kftrs,,qfkrst,2
Concatenation,k-k-a-tn-a-sh,Kkatnz,,qakntz,2
Concurrent,k-k-r-e-nt,Kkrent,,qeknrt,2
Concurrently,k-k-r-e-nt-e,Kkrente,,qeknrt,2
Contractions,k-/-k-sh-s,Kkzso,o,qkosz,2
Clarification,k-l-a-r-\-f,Klarf,,qafklr,2
Clarifications,k-l-a-r-\-f-s,Klarfs,,qafklrs,2
Cleansed,k-l-e-n-s-d,Klensd,,qdeklns,2
Cleansing,k-l-e-n-s-\-h,Klensg,,qegklns,2
Cleanse,k-l-e-n-s,Klenso,o,qeklnos,2
Coordinations,k-o-o-tn-sh-s,Koodnzs,,qdknosz,2
Compassionate,k-p-a-sh-a-t,Kpazat,,qakptz,2
Compassionately,k-p-a-sh-a-t-e,Kpazate,,qaekptz,2
Completeness,kp-n-s,Kpns,,qknps,2
Correctives,k-r-/-v-s,Krvso,o,qkorsv,2
Consensus,k-s-e-n-ss,Ksenss,,qekns,2
Concentration,k-s2-n-/-t-sh,Ksntz,,qknstz,2
Containment,k-tn-m,Ktnm,,qkmnt,2
Containments,k-tn-m-s,Ktnms,,qkmnst,2
Customizations,k-u-s-i-s-sh-s,Kusiszs,,qiksuz,2
Conversions,k-v-e-r-sh-s,Kverzs,,qekrsvz,2
Converter,k-v-e2-t-r,Kvetr,,qekrtv,2
Converters,k-v-e2-t-r-s,Kvetrs,,qekrstv,2
Coin,k-oe-n,Kyn,,qkny,2
Coined,k-oe-n-d,Kynd,,qdkny,2
Coining,k-oe-n-\-h,Kyng,,qgkny,2
Coins,k-oe-n-s,Kyns,,qknsy,2
Layered,l-a-r-d,Lard,,qadlr,2
Layering,l-a-r-\-h,Larg,,qaglr,2
Layers,l-a-r-s,Lars,,qalrs,2
Leadership,l-e2-d-e2-sh,Ledez,,qdelz,2
Legs,l-e-g-s,Legsi,i,qegils,2
Liabilities,l-i-\-b-s,Libs,,qbils,2
Loader,l-o-d-r,Lodr,,qdlor,2
Loaders,l-o-d-r-s,Lodrs,,qdlors,2
Lovers,l-v-r-s,Lvrs,,qlrsv,2
Millennia,m-e-l-e-n-ea,Melene,,qelmn,2
Merriments,m-e2-m-s,Mems,,qems,2
Meaninglessness,m-e-n-\-h-\-l-n-e-s,Menglnes,,qeglmns,2
Meanings,m-e-n-\-s2,Menz,,qemnz,2
Miraculously,m-e-r-a-k-e,Merake,,qaekmr,2
Mitigate,m-e-t-e-g,Meteg,,qegmt,2
Mitigated,m-e-t-e-g-d,Metegd,,qdegmt,2
Mitigating,m-e-t-e-g-\-h,Metegg,,qegmt,2
Mitigates,m-e-t-e-g-s,Metegs,,qegmst,2
Mitigation,m-e-t-e-g-sh,Metegz,,qegmtz,2
Measurably,m-e-sh-u-b-e,Mezube,,qbemuz,2
Emphases,m-f-a-s-e-s,Mfases,,qaefms,2
Emphasize,m-f-a-s-i-s,Mfasis,,qafims,2
Emphasized,m-f-a-s-i-s-d,Mfasisd,,qadfims,2
Emphasizing,m-f-a-s-i-s-\-h,Mfasisg,,qafgims,2
Emphasizes,m-f-a-s-i-s-s,Mfasiss,,qafims,2
Emphasis,m-f-a-ss,Mfass,,qafms,2
Emphasized,m-f-a-ss-d,Mfassd,,qadfms,2
Emphasizing,m-f-a-ss-\-h,Mfassg,,qafgms,2
Emphasis,m-f-a-ss,Mfassi,i,qafims,2
Emphases,m-f-a-ss,Mfasso,o,qafmos,2
Emphases,m-f-a-ss,Mfassqk,,qafms,2
Emphasizes,m-f-a-ss-s,Mfasss,,qafms,2
Magnification,m-/-f,Mfi,i,qfim,2
Monotheist,mm-o-th-e-s2,Mmohes,,qehmos,2
Monotheists,mm-o-th-e-s2-s,Mmohess,,qehmos,2
Memorize,mn-r-i-s,Mmris,,qimrs,2
Memorized,mn-r-i-s-d,Mmrisd,,qdimrs,2
Memorizing,mn-r-i-s-\-h,Mmrisg,,qgimrs,2
Memorizes,mn-r-i-s-s,Mmriss,,qimrs,2
Memorization,mn-r-i-s-sh,Mmrisz,,qimrsz,2
Motivated,m-o-df-a-t-d,Motvatd,,qadmotv,2
Motivating,m-o-df-a-t-\-h,Motvatg,,qagmotv,2
Motivates,m-o-df-a-t-s,Motvats,,qamostv,2
Implicate,m-pl-e-k,Mplek,,qeklmp,2
Implicated,m-pl-e-k-d,Mplekd,,qdeklmp,2
Implicating,m-pl-e-k-\-h,Mplekg,,qegklmp,2
Implicates,m-pl-e-k-s,Mpleks,,qeklmps,2
Implication,m-pl-e-k-sh,Mplekz,,qeklmpz,2
Imposition,m-p-o-sh,Mpoz,,qmopz,2
Not Applicable,n-a-pl-e-k,Naplek,,qaeklnp,2
Unnatural,u-n-a-t-l,Natlo,o,qalnot,2
Indirectly,nt-r-k-e,Ndrke,,qdeknr,2
Nicodemus,n-e-k-dm-u-s,Nekdmus,,qdekmnsu,2
Unemotionally,u-n-e-m-o-sh-l-e,Nemozle,,qelmnoz,2
Infect,n-f-e-k,Nfek,,qefkn,2
Infected,n-f-e-k-d,Nfekd,,qdefkn,2
Infecting,n-f-e-k-\-h,Nfekg,,qefgkn,2
Infects,n-f-e-k-s,Nfeks,,qefkns,2
Infection,n-f-e-k-sh,Nfekz,,qefknz,2
Inflexibility,n-fl-e-x-\-b,Nflexbo,,qbeflnox,2
Inefficient,n-f-sh-t,Nfzt,,qfntz,2
Inefficiently,n-f-sh-t-e,Nfzte,,qefntz,2
Nihilism,n-i-l-s-m,Nilsm,,qilmns,2
Injections,n-j-k-sh-s,Njkzs,,qjknsz,2
Enclosed,n-k-t,Nkdo,o,qdkno,2
Incredible,n-k-r-e-d-b,Nkredb,,qbdeknr,2
Incredibly,n-k-r-e-d-b-e,Nkredbe,,qbdeknr,2
Incredibles,n-k-r-e-d-b-s,Nkredbs,,qbdeknrs,2
Knowably,n-o-b-e,Nobeo,o,qbeno,2
Intercept,^-n-\-s-e-p,Nsep,,qenps,2
Intercepted,^-n-\-s-e-p-d,Nsepd,,qdenps,2
Intercepting,^-n-\-s-e-p-\-h,Nsepg,,qegnps,2
Intercepts,^-n-\-s-e-p-s,Nseps,,qenps,2
Interception,^-n-\-s-e-p-sh,Nsepz,,qenpsz,2
Enslave,n-s-l-a-v,Nslav,,qalnsv,2
Enslaved,n-s-l-a-v-d,Nslavd,,qadlnsv,2
Enslaving,n-s-l-a-v-\-h,Nslavg,,qaglnsv,2
Enslavement,n-s-l-a-v-m,Nslavm,,qalmnsv,2
Enslavements,n-s-l-a-v-m-s,Nslavms,,qalmnsv,2
Enslaves,n-s-l-a-v-s,Nslavs,,qalnsv,2
Unsustainable,n-ss2-tn-b,Nsstnb,,qbnst,2
Unsustainability,n-ss2-tn-b-\-b,Nsstnbbo,,qbnost,2
Unsustainably,n-ss2-tn-b-e,Nsstnbe,,qbenst,2
Unsustainables,n-ss2-tn-b-s,Nsstnbs,,qbnst,2
Unsuitable,n-s2-u-t-b,Nsutb,,qbnstu,2
Unusual,n-u-sh,Nuz,,qnuz,2
Nationals,n-a-sh-l-s,Nzls,,qlnsz,2
Over-,o->,O>,,q>o,2
Obeyed,o-b-a-d,Obad,,qabdo,2
Obeying,o-b-a-\-h,Obag,,qabgo,2
Obeys,o-b-a-s,Obas,,qabos,2
Objectionable,o-b-sh-b,Obzb,,qboz,2
Objections,o-b-sh-s,Obzs,,qbosz,2
Passaged,p-a-s-j-d,Pasjd,,qadjps,2
Passaging,p-a-s-j-\-h,Pasjg,,qagjps,2
Passages,p-a-s-j-s,Pasjs,,qajps,2
Pasted,p-a-s-t-d,Pastd,,qadpst,2
Pasting,p-a-s-t-\-h,Pastg,,qagpst,2
Paste,p-a-s-t,Pasto,o,qaopst,2
Pastes,p-a-s-t-s,Pastso,o,qaopst,2
Pathetic,p-th-/-a,Pha,,qahp,2
Pathetically,p-th-/-a-e,Phae,,qaehp,2
Punishable,p-n-sh-b,Pnzb,,qbnpz,2
Punished,p-n-sh-d,Pnzd,,qdnpz,2
Punishing,p-n-sh-\-h,Pnzg,,qgnpz,2
Punishes,p-n-sh-s,Pnzs,,qnpsz,2
Politician,p-o-l-e-t-sh,Poletz,,qeloptz,2
Politicians,p-o-l-e-t-sh-s,Poletzs,,qelopstz,2
Politely,p-o-l-i-e,Polie,,qeilop,2
Portioned,p-o-r-sh-d,Porzd,,qdoprz,2
Portioning,p-o-r-sh-\-h,Porzg,,qgoprz,2
Portions,p-o-r-sh-s,Porzs,,qoprsz,2
Problematic,pr-bl-\-a,Prbla,,qablpr,2
Problematically,pr-bl-\-a-e,Prblae,,qabelpr,2
Prettying,pr-e-\-h,Preg,,qegpr,2
Previously,pr-e-v-s-e,Prevse,,qeprsv,2
Progressing,pr-g-\-h,Prggo,o,qgopr,2
Projections,pr-j-k-sh-s,Prjkzs,,qjkprsz,2
Practically,pr-k-e,Prke,,qekpr,2
Pearl,pr-l,Prl,,qlpr,2
Pearly,pr-l-e,Prle,,qelpr,2
Pearls,pr-l-s,Prls,,qlprs,2
Pronouns,pr-n-n-s,Prnns,,qnprs,2
Propagate,pr-p-g,Prpg,,qgpr,2
Propagated,pr-p-g-d,Prpgd,,qdgpr,2
Propagating,pr-p-g-\-h,Prpgg,,qgpr,2
Propagates,pr-p-g-s,Prpgs,,qgprs,2
Propagation,pr-p-g-sh,Prpgz,,qgprz,2
Persuasive,pr-s-\-n-^-a-s-v,Prsnasv,,qanprsv,2
Perspectives,pr-s-p-/-v-s,Prspvs,,qprsv,2
Partnered,p-t-n-e2-d,Ptned,,qdenpt,2
Partnering,p-t-n-e2-\-h,Ptneg,,qegnpt,2
Partners,p-t-n-e2-s,Ptnes,,qenpst,2
Pusher,p-sh-r,Pzr,,qprz,2
Pushers,p-sh-r-s,Pzrs,,qprsz,2
Refinement,r-f-i-nm,Rfinm,,qfimnr,2
Refinements,r-f-i-nm-s,Rfinms,,qfimnrs,2
Reflex,r-f-l-e-x,Rflex,,qeflrx,2
Reflexed,r-f-l-e-x-d,Rflexd,,qdeflrx,2
Reflexing,r-f-l-e-x-\-h,Rflexg,,qefglrx,2
Reflexes,r-f-l-e-x-s,Rflexs,,qeflrsx,2
Reflexive,r-f-l-e-x-v,Rflexv,,qeflrvx,2
Reflexively,r-f-l-e-x-v-e,Rflexve,,qeflrvx,2
Reflexives,r-f-l-e-x-v-s,Rflexvs,,qeflrsvx,2
Regulars,r-e-g-s,Rgs,,qgrs,2
Rejections,r-j-k-sh-s,Rjkzs,,qjkrsz,2
Workstation,r-k-s2-t-sh,Rkstz,,qkrstz,2
Reactions,r-ea-k-sh-s,Rkzs,,qkrsz,2
Reliability,r-e-l-i-\-b,Rlibo,,qbilor,2
Realm,r-e-l-m,Rlm,,qlmr,2
Realms,r-e-l-m-s,Rlms,,qlmrs,2
Relatives,r-e-l-s,Rlsi,i,qilrs,2
Relative,r-e-l,Rlu,u,qlru,2
Relationly,r-e-l-a-sh-e,Rlze,,qelrz,2
Relational,r-e-l-a-sh-l,Rlzl,,qlrz,2
Relations,r-e-l-a-sh-s,Rlzs,,qlrsz,2
Remained,r-e-mn-t,Rmnd,,qdmnr,2
Remainders,r-e2-mn-e2-s,Rmnes,,qemnrs,2
Reinstall,r-e-n-s2-t-o-l,Rnstol,,qlnorst,2
Reinstalled,r-e-n-s2-t-o-l-d,Rnstold,,qdlnorst,2
Reinstalling,r-e-n-s2-t-o-l-\-h,Rnstolg,,qglnorst,2
Reinstalls,r-e-n-s2-t-o-l-s,Rnstols,,qlnorst,2
Reinstallation,r-e-n-s2-t-o-l-sh,Rnstolz,,qlnorstz,2
Reproduce,r-pr-o-d-u-s,Rprodus,,qdoprsu,2
Reproduced,r-pr-o-d-u-s-d,Rprodusd,,qdoprsu,2
Reproducing,r-pr-o-d-u-s-\-h,Rprodusg,,qdgoprsu,2
Receivers,r-s-e-r-s,Rsers,,qers,2
Respecting,r-e-s-\-h,Rsg,,qgrs,2
Returnably,r-e-t-b-e,Rtbe,,qbert,2
Returnables,r-e-t-b-s,Rtbs,,qbrst,2
Retreated,^-r-\-t-d,Rtdo,o,qdort,2
Retreating,^-r-\-t-\-h,Rtgo,o,qgort,2
Retreat,^-r-\-t,Rto,o,qort,2
Retreats,^-r-\-t-s,Rtso,o,qorst,2
Reusable,r-e-u-\-b,Rubi,i,qbiru,2
Revert,r-v-e2-t,Rvet,,qertv,2
Reverted,r-v-e2-t-d,Rvetd,,qdertv,2
Reverting,r-v-e2-t-\-h,Rvetg,,qegrtv,2
Reverts,r-v-e2-t-s,Rvets,,qerstv,2
Singular,s2-e-ng-u,Segu,,qegsu,2
Singularly,s2-e-ng-u-e,Segue,,qegsu,2
Selling,s-e-l-\-h,Selg,,qegls,2
Sympathized,s2-e-m-th-i-s-d,Semhisd,,qdehims,2
Sympathizing,s2-e-m-th-i-s-\-h,Semhisg,,qeghims,2
Sympathizes,s2-e-m-th-i-s-s,Semhiss,,qehims,2
Sensitivity,s2-e-n-s-df-t-e,Senstvte,,qenstv,2
Sensitivities,s2-e-n-s-df-t-e-s,Senstvtes,,qenstv,2
Septuagint,s-e-p-j,Sepj,,qejps,2
Schema,s2-k-e-m-a,Skema,,qaekms,2
Schematic,s2-k-e-m-\-a,Skemao,o,qaekmos,2
Schemas,s2-k-e-m-a-s,Skemas,,qaekms,2
Schematics,s2-k-e-m-\-a-s,Skemaso,o,qaekmos,2
Schemed,s2-k-e-m-d,Skemd,,qdekms,2
Scheming,s2-k-e-m-\-h,Skemg,,qegkms,2
Schemer,s2-k-e-m-r,Skemr,,qekmrs,2
Schemers,s2-k-e-m-r-s,Skemrs,,qekmrs,2
Schemes,s2-k-e-m-s,Skems,,qekms,2
Slave,s-l-a-v,Slav,,qalsv,2
Slaved,s-l-a-v-d,Slavd,,qadlsv,2
Slaving,s-l-a-v-\-h,Slavg,,qaglsv,2
Spray,s-p-r-a,Spra,,qaprs,2
Sprayed,s-p-r-a-d,Sprad,,qadprs,2
Sprays,s-p-r-a-s,Spras,,qaprs,2
Sustainable,ss2-tn-b,Sstnb,,qbnst,2
Sustained,ss2-tn-d,Sstnd,,qdnst,2
Sustaining,ss2-tn-\-h,Sstng,,qgnst,2
Assistants,ss2-tn-s,Sstnsi,i,qinst,2
Assistance,ss2-tn-s,Sstnsu,u,qnstu,2
Suspicion,ss-/-sh,Sszo,o,qosz,2
Stroked,s2-t-r-o-k-d,Strokd,,qdkorst,2
Stroking,s2-t-r-o-k-\-h,Strokg,,qgkorst,2
Strokes,s2-t-r-o-k-s,Stroks,,qkorst,2
Supervise,s-/-v-i-s,Svis,,qisv,2
Supervised,s-/-v-i-s-d,Svisd,,qdisv,2
Supervising,s-/-v-i-s-\-h,Svisg,,qgisv,2
Supervises,s-/-v-i-s-s,Sviss,,qisv,2
Tanked,t-a-nk-d,Taqd,,qadqt,2
Tanking,t-a-nk-\-h,Taqg,,qagqt,2
Tanks,t-a-nk-s,Taqs,,qaqst,2
To be,t-b,Tb,,qbt,2
Technician,t-e-k-n-sh,Teknz,,qekntz,2
Technicians,t-e-k-n-sh-s,Teknzs,,qeknstz,2
Teller,t-e-r,Ter,,qert,2
Tellers,t-e-r-s,Ters,,qerst,2
Testament,t-e-s-t-a-m,Testam,,qaemst,2
Testaments,t-e-s-t-a-m-s,Testams,,qaemst,2
Troubleshot,t-r-b-sh-d,Trbzd,,qbdrtz,2
Trustworthy,t-r-s-h-e,Trshe,,qehrst,2
Trustworthiness,t-r-s-h-e-n-e-s,Trshenes,,qehnrst,2
Unfalsifiable,u-f-o-s-f-b,Ufosfb,,qbfosu,2
Unnatural,u-n-a-t-l,Unatl,,qalntu,2
Unnaturally,u-n-a-t-l-e,Unatle,,qaelntu,2
Updater,u-p-td-r,Updtr,,qdprtu,2
Updaters,u-p-td-r-s,Updtrs,,qdprstu,2
Worlds,u-us,Uus,,qsu,2
Vanish,v-a-n-z,Vanz,,qanvz,2
Vanished,v-a-n-z-d,Vanzd,,qadnvz,2
Vanishing,v-a-n-z-\-h,Vanzg,,qagnvz,2
Vanishes,v-a-n-z-s,Vanzs,,qansvz,2
Video,v-d-o,Vdo,,qdov,2
Videoed,v-d-o-d,Vdod,,qdov,2
Videoing,v-d-o-\-h,Vdog,,qdgov,2
Videos,v-d-o-s,Vdos,,qdosv,2
Virtual,v-e2-t-l,Vetl,,qeltv,2
Violate,v-i-l-a,Vila,,qailv,2
Violated,v-i-l-a-d,Vilad,,qadilv,2
Violating,v-i-l-a-\-h,Vilag,,qagilv,2
Violates,v-i-l-a-s,Vilas,,qailsv,2
Varieties,vr-i-s,Vris,,qirsv,2
Vow,v-a-u,Vw,,qvw,2
Vowed,v-a-u-d,Vwd,,qdvw,2
Vowing,v-a-u-\-h,Vwg,,qgvw,2
Vows,v-a-u-s,Vws,,qsvw,2
Voiceover,v-o-e-s-^-o,Vysoo,o,qosvy,2
Voiceovers,v-o-e-s-^-o-s,Vysos,,qosvy,2
Outflow,^au-f-l-o,Wflo,,qflow,2
Outflowed,^au-f-l-o-d,Wflod,,qdflow,2
Outflowing,^au-f-l-o-\-h,Wflog,,qfglow,2
Outflows,^au-f-l-o-s,Wflos,,qflosw,2
Outsource,au-s2-o-s,Wsos,,qosw,2
Outsourced,au-s2-o-s-d,Wsosd,,qdosw,2
Outsourcing,au-s2-o-s-\-h,Wsosg,,qgosw,2
Outsources,au-s2-o-s-s,Wsoss,,qosw,2
Executables,e-s2-k-b-s,Xkbs,,qbksx,2
Exhausted,e-s2-o-s-d,Xosd,,qdosx,2
Exhausting,e-s2-o-s-\-h,Xosg,,qgosx,2
Exhausts,e-s2-o-s-s,Xoss,,qosx,2
Exhaustion,e-s2-o-s-sh,Xosz,,qosxz,2
Expertise,e2-s-p-e2-t-e-s,Xpetx,,qeptx,2
Exporter,e-s-p-o-t-r,Xpotr,,qoprtx,2
Exporters,e-s-p-o-t-r-s,Xpotrs,,qoprstx,2
Expressions,e-s-pr-e-sh-s,Xprezs,,qeprsxz,2
Shout,sh-a-u,Zw,,qwz,2
Shouted,sh-a-u-d,Zwd,,qdwz,2
Shouting,sh-a-u-\-h,Zwg,,qgwz,2
Shouts,sh-a-u-s,Zws,,qswz,2
Abuse,a-b-e-u,Abu,,qabu,3
Abused,a-b-e-u-d,Abud,,qabdu,3
Abusing,a-b-e-u-\-h,Abug,,qabgu,3
Abuses,a-b-e-u-s,Abus,,qabsu,3
Acknowledging,a-k-d-\-h,Akdg,,qadgk,3
Accomplished,a-k-p-d,Akpd,,qadkp,3
Accomplishing,a-k-p-\-h,Akpg,,qagkp,3
Accompany,a-k-p,Akpo,o,qakop,3
Accomplishs,a-k-p-s,Akps,,qakps,3
Accelerate,a-k-s-e-l-r-a,Akselra,,qaeklrs,3
Accelerated,a-k-s-e-l-r-a-d,Akselrad,,qadeklrs,3
Accelerating,a-k-s-e-l-r-a-\-h,Akselrag,,qaegklrs,3
Accelerates,a-k-s-e-l-r-a-s,Akselras,,qaeklrs,3
Activate,a-k-v-a-t,Akvat,,qaktv,3
Activated,a-k-v-a-t-d,Akvatd,,qadktv,3
Activating,a-k-v-a-t-\-h,Akvatg,,qagktv,3
Activator,a-k-v-a-t-r,Akvatr,,qakrtv,3
Activators,a-k-v-a-t-r-s,Akvatrs,,qakrstv,3
Activates,a-k-v-a-t-s,Akvats,,qakstv,3
Aliased,a-l-ea-s-d,Alesd,,qadels,3
Aliasing,a-l-ea-s-\-h,Alesg,,qaegls,3
Acquired,a-k-i-d,Aqid,,qadiq,3
Acquiring,a-k-i-\-h,Aqig,,qagiq,3
Acquires,a-k-i-s,Aqis,,qaiqs,3
Anxiety,a-q-s-i,Aqsi,,qaiqs,3
Anxieties,a-q-s-i-s,Aqsis,,qaiqs,3
Attacker,a-t-a-k-r,Atakr,,qakrt,3
Attackers,a-t-a-k-r-s,Atakrs,,qakrst,3
Attracted,a-t-r-k-d,Atrkd,,qadkrt,3
Attracting,a-t-r-k-\-h,Atrkg,,qagkrt,3
Attracts,a-t-r-k-s,Atrks,,qakrst,3
Attractively,a-t-r-k-v-e,Atrkve,,qaekrtv,3
-Ble,<-b,B<,,q<b,3
Babylon,b-a-b-n,Babn,,qabn,3
Believer,b-e-r,Ber,,qber,3
Believers,b-e-r-s,Bers,,qbers,3
Beneath,b-n-e-th,Bneh,,qbehn,3
Breakfasts,br-e-k-f-a-s-s,Brekfass,,qabefkrs,3
Bisexual,b-s-e-s-l,Bsxl,,qblsx,3
Bisexuality,b-s-e-s-\-l,Bsxlo,o,qblosx,3
Deactivate,d-a-k-v-a-t,Dakvat,,qadktv,3
Deactivated,d-a-k-v-a-t-d,Dakvatd,,qadktv,3
Deactivating,d-a-k-v-a-t-\-h,Dakvatg,,qadgktv,3
Deactivator,d-a-k-v-a-t-r,Dakvatr,,qadkrtv,3
Deactivators,d-a-k-v-a-t-r-s,Dakvatrs,,qadkrstv,3
Deactivates,d-a-k-v-a-t-s,Dakvats,,qadkstv,3
Deactivation,d-a-k-v-a-sh,Dakvaz,,qadkvz,3
Deactivations,d-a-k-v-a-sh-s,Dakvazs,,qadksvz,3
Dashboard,d-b-o-d,Dbod,,qbdo,3
Dashboarded,d-b-o-d-d,Dbodd,,qbdo,3
Dashboarding,d-b-o-d-\-h,Dbodg,,qbdgo,3
Dashboards,d-b-o-d-s,Dbods,,qbdos,3
Decode,d-e-k-o-t,Dekod,,qdeko,3
Decoded,d-e-k-o-t-d,Dekodd,,qdeko,3
Decoding,d-e-k-o-t-\-h,Dekodg,,qdegko,3
Decodes,d-e-k-o-t-s,Dekods,,qdekos,3
Deficiency,df-e-sh-s-e,Dfezse,,qdefsz,3
Deficiencies,df-e-sh-s-e-s,Dfezses,,qdefsz,3
Definitive,df-n-e-df,Dfnetv,,qdefntv,3
Definitively,df-n-e-df-e,Dfnetve,,qdefntv,3
Definitive,df-n-df,Dfntv,,qdfntv,3
Definitively,df-n-df-e,Dfntve,,qdefntv,3
Decode,d-k-o-t,Dkod,,qdko,3
Decoded,d-k-o-t-d,Dkodd,,qdko,3
Decoding,d-k-o-t-\-h,Dkodg,,qdgko,3
Decodes,d-k-o-t-s,Dkods,,qdkos,3
Doctrines,d-o-k-t-s,Dokts,,qdkost,3
Doctrination,d-o-k-t-sh,Doktz,,qdkotz,3
Doctrinations,d-o-k-t-sh-s,Doktzs,,qdkostz,3
Disorder,d-s2-o-d,Dsod,,qdos,3
Disordered,d-s2-o-d-d,Dsodd,,qdos,3
Disordering,d-s2-o-d-\-h,Dsodg,,qdgos,3
Disorders,d-s2-o-d-s,Dsods,,qdos,3
Dispositions,d-s-p-o-sh-s,Dspozs,,qdopsz,3
Desperately,d-s-pr-a-e,Dsprae,,qadeprs,3
Destroyed,d-s-/-o-e-d,Dsyd,,qdsy,3
